year,month,zip code,median_ppsf,median_sale_price,new_listings,inventory
2025,9,1073,301.7,405560.96,19.91,7.88
2025,10,1073,256.57,459073.1,75.46,29.6
2024,10,1074,383.64,644587.32,0.0,0.0
2024,11,1074,383.64,274936.17,0.0,0.0
2024,12,1074,119.36,201283.91,13.61,0.0
2025,1,1074,135.68,258140.89,0.46,0.0
2025,2,1074,160.93,400306.37,0.0,0.0
2025,3,1074,296.89,469423.39,0.0,0.0
2025,4,1074,340.75,444455.94,0.0,0.0
2025,5,1074,267.93,226794.46,0.0,51.05
2025,6,1074,267.93,433898.76,0.0,0.0
2025,7,1074,302.45,595167.97,0.0,0.0
2025,8,1074,526.28,595167.97,127.26,111.72
2025,9,1074,526.28,462313.05,0.0,0.0
2025,10,1074,293.76,670604.09,0.0,0.0
2024,10,1075,246.66,356300.39,249.98,89.38
2024,11,1075,246.66,391403.72,239.02,77.88
2024,12,1075,246.66,353494.34,62.21,2.78
2025,1,1075,226.29,344454.63,233.6,89.71
2025,2,1075,251.0,411431.53,202.63,76.56
2025,3,1075,251.0,358236.97,89.55,5.78
2025,4,1075,233.35,359410.33,250.69,84.16
2025,5,1075,250.62,409449.0,221.82,80.32
2025,6,1075,250.62,366065.89,68.65,3.07
2025,7,1075,235.15,365795.04,235.7,85.71
2025,8,1075,261.65,399139.95,223.67,81.59
2025,9,1075,261.65,379831.46,34.56,0.0
2025,10,1075,237.71,379560.43,248.38,85.04
2024,10,1077,267.89,428723.78,119.86,48.99
2024,11,1077,267.89,495166.27,101.17,48.41
2024,12,1077,271.36,421543.68,59.18,13.2
2025,1,1077,264.63,400932.08,109.64,47.85
2025,2,1077,264.63,483231.34,115.63,57.96
2025,3,1077,289.35,461018.94,76.6,18.14
2025,4,1077,261.25,477149.28,92.34,42.46
2025,5,1077,261.25,409128.56,122.49,45.92
2025,6,1077,274.32,470991.8,54.5,20.41
2025,7,1077,281.88,501657.54,109.53,54.89
2025,8,1077,292.81,442931.8,117.47,50.68
2025,9,1077,292.81,455771.97,33.57,7.98
2025,10,1077,278.18,462224.53,118.45,47.05
2024,10,1079,219.77,273717.01,0.0,0.0
2024,11,1079,219.77,273717.01,113.41,208.78
2024,12,1079,219.77,273717.01,0.0,26.0
2025,1,1079,219.77,548944.04,0.0,87.61
2025,2,1079,761.28,195518.95,30.04,0.0
2025,3,1079,92.1,375146.14,0.0,103.93
2025,4,1079,309.9,2436114.57,0.0,327.41
2025,5,1079,1318.55,1467108.41,0.0,366.12
2025,6,1079,447.64,282537.27,0.0,9.62
2025,7,1079,277.8,226254.89,0.0,180.04
2025,8,1079,277.8,226254.89,131.76,0.0
2025,9,1079,277.8,289369.11,0.0,0.0
2025,10,1079,298.48,289369.11,0.0,0.0
2024,10,1080,237.01,325909.26,21.46,5.51
2024,11,1080,237.01,358712.32,17.9,5.57
2024,12,1080,237.01,273627.05,29.99,7.53
2025,1,1080,180.9,319172.2,21.94,8.05
2025,2,1080,241.89,340084.17,21.37,9.44
2025,3,1080,241.89,291670.31,30.73,8.29
2025,4,1080,188.8,343162.89,19.17,4.67
2025,5,1080,242.52,357872.17,21.93,5.47
2025,6,1080,242.52,292285.69,23.58,9.02
2025,7,1080,193.98,323470.91,22.45,8.85
2025,8,1080,241.45,354341.06,21.98,8.4
2025,9,1080,241.45,294362.65,28.51,7.95
2025,10,1080,194.78,346324.65,21.47,5.15
2024,10,1081,189.01,259698.15,2.99,0.0
2024,11,1081,189.01,263267.59,4.16,0.0
2024,12,1081,212.81,296215.03,8.37,0.0
2025,1,1081,212.36,302755.96,0.0,0.0
2025,2,1081,207.76,271745.91,0.43,0.0
2025,3,1081,215.33,302168.98,27.86,4.32
2025,4,1081,215.33,269869.85,0.0,0.0
2025,5,1081,200.22,284738.38,0.0,0.0
2025,6,1081,216.57,309575.33,18.24,3.03
2025,7,1081,216.57,276501.41,0.83,0.0
2025,8,1081,204.96,311697.89,1.08,0.0
2025,9,1081,232.16,307645.78,2.97,0.0
2025,10,1081,210.57,273106.62,1.24,0.0
2024,10,1082,181.68,302449.63,125.56,39.75
2024,11,1082,181.68,302334.51,122.22,38.0
2024,12,1082,181.68,297518.7,62.46,3.22
2025,1,1082,155.2,315695.9,130.15,43.1
2025,2,1082,183.62,333850.07,144.86,39.92
2025,3,1082,183.62,303228.25,77.19,7.32
2025,4,1082,159.36,311972.2,122.39,37.2
2025,5,1082,186.28,300436.85,91.27,31.98
2025,6,1082,186.28,311795.05,83.87,10.97
2025,7,1082,162.3,352178.56,169.36,43.39
2025,8,1082,188.86,327754.86,126.84,39.17
2025,9,1082,188.86,308489.64,38.52,0.0
2025,10,1082,161.46,323376.55,124.4,35.63
2024,10,1083,181.07,299940.86,25.23,0.0
2024,11,1083,181.07,296911.59,20.97,0.0
2024,12,1083,196.95,301850.11,12.52,9.76
2025,1,1083,186.74,325035.32,19.09,1.12
2025,2,1083,186.74,370312.94,24.75,106.97
2025,3,1083,232.34,292020.29,33.54,0.0
2025,4,1083,189.29,286512.46,16.04,0.0
2025,5,1083,199.6,329448.22,22.97,57.33
2025,6,1083,147.04,341920.42,14.38,0.0
2025,7,1083,223.42,345798.91,22.32,21.93
2025,8,1083,256.35,350906.51,21.31,46.42
2025,9,1083,190.11,327347.24,17.09,0.0
2025,10,1083,195.56,321483.9,24.18,0.0
2024,7,1084,202.24,312190.51,639.53,118.26
2024,8,1084,202.24,312190.51,189.12,0.0
2024,9,1084,202.24,312190.51,86.77,43.49
2024,10,1084,202.24,238686.71,245.13,142.06
2024,11,1084,202.24,4238450.74,0.0,0.0
2024,12,1084,982.74,232890.32,101.33,56.12
2025,1,1084,141.76,163953.35,111.32,178.75
2025,2,1084,107.78,163953.35,0.0,0.0
2025,3,1084,480.38,595974.94,0.0,25.55
2025,4,1084,480.38,595974.94,0.0,0.0
2025,5,1084,480.38,595974.94,202.7,152.12
2025,6,1084,480.38,398791.25,63.57,2.63
2025,7,1084,292.03,398791.25,638.53,115.72
2024,10,1085,209.41,300529.94,373.69,139.33
2024,11,1085,209.41,349199.75,365.29,120.05
2024,12,1085,234.84,305915.48,105.54,11.01
2025,1,1085,205.73,318250.74,342.24,139.35
2025,2,1085,223.07,362550.11,302.48,117.05
2025,3,1085,247.75,325178.91,155.65,16.11
2025,4,1085,222.86,323763.55,374.3,132.59
2025,5,1085,224.36,329412.09,334.07,118.21
2025,6,1085,223.88,333787.44,108.04,10.06
2025,7,1085,223.88,348354.03,346.62,137.87
2025,8,1085,249.37,366082.09,334.34,123.45
2025,9,1085,249.37,321829.63,59.47,0.0
2025,10,1085,223.74,323317.19,369.28,131.93
2024,7,1088,163.42,627329.31,0.0,11.99
2024,8,1088,163.42,590233.01,12.05,13.81
2024,9,1088,163.42,401492.47,45.54,11.22
2024,10,1088,235.02,565592.39,8.51,16.6
2024,11,1088,202.83,572045.12,32.8,20.2
2024,12,1088,202.83,435888.85,15.06,11.64
2025,1,1088,216.91,634261.75,10.91,12.88
2025,2,1088,184.59,529662.57,0.0,7.86
2025,3,1088,165.0,491512.16,47.39,26.26
2025,4,1088,232.14,616004.64,33.43,19.95
2025,5,1088,209.29,496457.73,10.51,14.2
2025,6,1088,209.29,510506.07,13.6,9.36
2025,7,1088,234.56,638452.85,0.0,12.95
2024,10,1089,218.33,306428.4,255.82,83.28
2024,11,1089,218.33,323219.8,237.64,74.62
2024,12,1089,218.33,264857.34,85.33,8.63
2025,1,1089,204.87,315005.83,241.79,81.84
2025,2,1089,220.83,312602.47,222.01,73.48
2025,3,1089,219.52,299935.67,109.01,12.7
2025,4,1089,221.26,319396.78,246.1,78.71
2025,5,1089,216.76,314357.23,227.82,72.4
2025,6,1089,219.82,288227.9,89.46,11.26
2025,7,1089,230.72,318948.11,251.45,82.19
2025,8,1089,232.81,331691.34,233.8,74.93
2025,9,1089,232.81,283304.21,48.22,0.04
2025,10,1089,213.53,320366.77,253.41,79.13
2024,10,1092,177.62,356222.78,24.55,22.33
2024,11,1092,177.62,355028.91,25.2,25.98
2024,12,1092,137.92,324301.74,21.53,21.91
2025,1,1092,163.23,415118.27,23.73,22.73
2025,2,1092,205.37,369884.42,24.53,24.02
2025,3,1092,131.12,333101.28,40.08,30.95
2025,4,1092,167.98,372734.07,23.78,23.87
2025,5,1092,199.72,387775.77,24.15,20.57
2025,6,1092,121.16,365361.27,21.82,32.58
2025,7,1092,171.13,390214.41,24.39,24.7
2025,8,1092,215.88,429476.12,25.01,24.0
2025,9,1092,163.01,338907.57,36.1,27.02
2025,10,1092,163.01,387067.37,24.67,24.17
2024,10,1093,11.52,410997.88,0.0,358.47
2024,11,1093,11.52,410997.88,179.52,0.0
2024,12,1093,11.52,410997.88,0.0,25.25
2025,1,1093,285.35,410997.88,0.0,0.0
2025,2,1093,560.75,1119248.85,683.47,0.0
2025,3,1093,36.87,485683.5,0.0,45.04
2025,4,1093,55.4,1438457.55,0.0,0.0
2025,5,1093,55.4,691978.31,0.0,0.0
2025,6,1093,297.84,657956.34,0.0,44.26
2025,7,1093,160.93,1285937.65,0.0,439.79
2025,8,1093,266.69,1883039.0,0.0,727.43
2025,9,1093,422.54,370029.93,35.79,12.63
2025,10,1093,129.01,370029.93,0.0,362.8
2024,10,1095,240.56,474154.93,172.11,65.29
2024,11,1095,240.56,478812.12,152.48,57.54
2024,12,1095,251.62,450462.78,82.97,10.36
2025,1,1095,255.5,435000.62,172.39,62.78
2025,2,1095,256.61,528945.53,152.85,56.16
2025,3,1095,252.59,458054.75,97.02,15.01
2025,4,1095,251.54,456208.01,159.89,60.39
2025,5,1095,255.59,498696.16,152.94,55.18
2025,6,1095,263.32,488709.62,74.48,11.13
2025,7,1095,265.01,494615.89,177.99,63.59
2025,8,1095,257.66,473986.4,167.43,56.85
2025,9,1095,264.35,490638.58,39.1,1.09
2025,10,1095,266.48,505580.95,169.43,61.31
2024,10,1096,299.14,140463.59,20.68,6.07
2024,11,1096,299.14,707538.37,23.11,14.4
2024,12,1096,269.41,309489.78,23.6,0.0
2025,1,1096,234.4,355862.23,19.02,0.0
2025,2,1096,296.87,485794.47,20.54,0.0
2025,3,1096,296.87,393619.04,39.63,18.46
2025,4,1096,257.28,444675.9,19.02,35.28
2025,5,1096,283.35,374501.36,9.34,0.0
2025,6,1096,283.35,374729.8,35.91,20.96
2025,7,1096,254.65,346395.15,27.21,31.79
2025,8,1096,317.46,694971.73,19.2,0.0
2025,9,1096,290.9,268385.29,13.93,6.04
2025,10,1096,242.07,170049.05,20.22,4.55
2022,10,1097,102.6,2565969.91,0.0,0.0
2022,11,1097,102.6,2565969.91,0.0,0.0
2022,12,1097,102.6,2565969.91,0.0,0.0
2023,1,1097,102.6,4682876.09,0.0,0.0
2023,2,1097,335.5,4682876.09,0.0,0.0
2023,3,1097,887.61,1418063.25,0.0,0.0
2023,4,1097,887.61,3283298.45,0.0,0.0
2023,5,1097,887.61,3283298.45,0.0,0.0
2023,6,1097,31.89,631144.26,0.0,0.0
2023,7,1097,1306.19,631144.26,0.0,0.0
2023,8,1097,1306.19,1639878.37,0.0,0.0
2023,9,1097,35.96,277584.13,0.0,0.0
2023,10,1097,232.51,277584.13,0.0,0.0
2024,10,1098,98.96,394037.66,13.2,3.31
2024,11,1098,98.96,406271.48,12.27,1.32
2024,12,1098,413.95,328917.25,11.48,5.0
2025,1,1098,182.4,384709.38,9.58,3.0
2025,2,1098,57.8,459800.75,10.18,1.1
2025,3,1098,241.8,346451.59,29.96,5.67
2025,4,1098,241.8,372991.84,6.26,1.8
2025,5,1098,260.83,437386.88,8.77,0.41
2025,6,1098,161.68,350578.43,19.07,4.51
2025,7,1098,241.47,410919.72,10.88,3.12
2025,8,1098,164.72,430739.32,11.93,1.2
2025,9,1098,228.24,360532.08,3.7,0.64
2025,10,1098,202.65,410332.17,12.5,2.17
2024,10,1103,154.56,156243.7,0.0,0.0
2024,11,1103,154.56,156067.97,0.0,0.0
2024,12,1103,202.8,160330.75,2.76,3.68
2025,1,1103,157.12,158855.34,0.0,0.0
2025,2,1103,146.05,160663.26,0.0,0.0
2025,3,1103,167.28,151451.34,6.14,0.0
2025,4,1103,162.38,162403.77,0.0,0.0
2025,5,1103,162.38,163560.82,0.0,0.0
2025,6,1103,221.21,164226.28,9.77,0.0
2025,7,1103,158.46,161723.54,0.0,0.0
2025,8,1103,119.74,161412.09,0.0,0.0
2025,9,1103,202.41,173115.0,3.2,4.18
2025,10,1103,168.53,165099.3,0.0,0.0
2024,10,1104,204.02,328772.91,240.58,53.6
2024,11,1104,204.02,342627.05,227.63,47.4
2024,12,1104,204.02,325498.22,125.5,5.57
2025,1,1104,186.32,320576.57,213.9,52.14
2025,2,1104,205.36,330566.36,196.03,43.82
2025,3,1104,205.36,339867.38,146.5,10.68
2025,4,1104,193.8,335738.1,228.42,47.33
2025,5,1104,209.0,369004.36,222.81,45.04
2025,6,1104,209.0,337882.01,136.26,9.4
2025,7,1104,195.32,316518.02,209.42,46.62
2025,8,1104,213.38,354422.85,207.81,45.13
2025,9,1104,213.38,344562.94,93.03,0.0
2025,10,1104,193.38,357115.73,238.4,46.87
2024,10,1105,132.93,241831.12,50.43,19.94
2024,11,1105,132.93,263142.31,48.63,18.26
2024,12,1105,132.93,258418.04,42.34,9.63
2025,1,1105,145.99,254040.29,51.27,22.55
2025,2,1105,132.33,285965.68,48.96,20.45
2025,3,1105,150.16,251855.37,31.29,8.63
2025,4,1105,150.16,250822.83,50.21,16.8
2025,5,1105,131.34,275974.76,52.44,24.72
2025,6,1105,148.74,251788.55,30.7,8.02
2025,7,1105,146.57,273376.98,52.47,17.29
2025,8,1105,146.59,292899.91,54.31,24.6
2025,9,1105,153.49,253976.99,22.71,6.53
2025,10,1105,153.18,261867.86,51.09,19.47
2024,10,1106,181.76,469267.66,301.84,87.67
2024,11,1106,181.76,503391.17,310.16,77.42
2024,12,1106,308.41,458171.34,151.3,16.73
2025,1,1106,224.12,489980.05,252.09,79.57
2025,2,1106,224.12,477402.24,239.47,71.02
2025,3,1106,203.19,489377.94,183.79,27.14
2025,4,1106,249.28,500014.81,313.56,81.24
2025,5,1106,272.1,499772.86,267.13,71.25
2025,6,1106,229.1,478072.8,105.31,13.0
2025,7,1106,229.1,490261.89,284.14,84.05
2025,8,1106,199.46,528319.76,263.26,72.49
2025,9,1106,287.72,462719.32,73.23,0.0
2025,10,1106,210.8,500870.21,302.17,82.44
2024,10,1107,149.33,352764.61,29.53,0.0
2024,11,1107,149.33,327497.48,33.55,0.0
2024,12,1107,146.67,335093.83,27.87,2.22
2025,1,1107,146.02,362951.47,16.04,0.0
2025,2,1107,145.63,298521.29,23.98,0.0
2025,3,1107,145.63,362548.87,35.21,3.13
2025,4,1107,149.02,370399.63,27.26,0.0
2025,5,1107,149.02,344625.62,25.58,0.0
2025,6,1107,150.46,351288.22,20.67,0.0
2025,7,1107,144.84,348930.31,23.45,0.0
2025,8,1107,144.84,345911.85,21.15,0.0
2025,9,1107,153.95,360166.17,14.29,0.0
2025,10,1107,155.8,380316.25,27.98,0.0
2024,10,1108,170.28,348072.22,319.28,102.38
2024,11,1108,170.28,330510.06,294.41,85.73
2024,12,1108,170.28,312672.81,114.17,16.8
2025,1,1108,173.37,319180.81,294.95,102.74
2025,2,1108,173.87,332912.68,258.1,87.48
2025,3,1108,173.87,323177.82,131.53,19.25
2025,4,1108,187.76,332323.96,318.91,96.71
2025,5,1108,175.08,381846.72,286.72,88.45
2025,6,1108,175.08,318796.39,111.76,18.13
2025,7,1108,188.48,314713.09,298.87,101.34
2025,8,1108,178.65,338074.61,276.08,89.92
2025,9,1108,178.65,337652.31,89.59,11.79
2025,10,1108,180.74,373273.72,319.72,98.38
2024,10,1109,170.68,287544.61,346.47,75.09
2024,11,1109,170.68,345948.24,327.8,66.58
2024,12,1109,181.59,303094.56,169.98,23.08
2025,1,1109,165.48,313474.16,287.51,72.16
2025,2,1109,188.26,310568.3,279.36,64.52
2025,3,1109,188.26,323066.21,210.77,26.61
2025,4,1109,169.22,333174.68,338.95,68.7
2025,5,1109,178.57,329346.09,305.74,65.12
2025,6,1109,188.52,315692.95,188.22,28.46
2025,7,1109,172.49,309369.24,307.26,68.21
2025,8,1109,185.47,359488.09,271.74,63.13
2025,9,1109,199.33,318025.71,163.39,19.14
2025,10,1109,172.83,314894.09,349.2,69.1
2024,7,1115,324.93,15511056.13,0.0,0.0
2024,8,1115,324.93,15511056.13,0.0,0.0
2024,9,1115,324.93,33040.33,29.6,17.17
2024,10,1115,324.93,33040.33,261.46,44.83
2024,11,1115,324.93,33040.33,363.79,40.39
2024,12,1115,801.15,33040.33,256.49,12.43
2025,1,1115,801.15,5441593.98,0.0,0.0
2025,2,1115,801.15,16546625.76,0.0,0.0
2025,3,1115,657.29,16546625.76,520.06,63.82
2025,4,1115,657.29,16546625.76,707.16,47.44
2025,5,1115,657.29,3879910.82,75.42,80.08
2025,6,1115,2420.26,3879910.82,0.0,0.0
2025,7,1115,2420.26,3879910.82,0.0,0.0
2024,10,1116,218.93,3112180.16,0.0,0.0
2024,11,1116,218.93,1960812.21,19.37,0.0
2024,12,1116,218.93,582816.42,0.0,6.18
2025,1,1116,218.93,1176663.85,0.0,0.0
2025,2,1116,218.93,2798360.95,0.0,354.67
2025,3,1116,218.93,135114.93,37.18,0.0
2025,4,1116,279.8,135114.93,135.7,0.0
2025,5,1116,876.89,135114.93,43.24,0.0
2025,6,1116,729.74,417201.13,3.49,24.77
2025,7,1116,262.08,417201.13,85.43,0.0
2025,8,1116,795.96,1350462.32,84.39,7.58
2025,9,1116,390.25,614561.42,0.0,14.43
2025,10,1116,183.72,3224937.7,0.0,0.0
2024,10,1118,224.46,311325.55,237.49,78.95
2024,11,1118,224.46,311608.62,243.66,63.24
2024,12,1118,224.46,263760.95,104.11,15.6
2025,1,1118,182.4,314859.89,231.95,91.68
2025,2,1118,224.39,314278.68,219.94,63.74
2025,3,1118,224.39,269117.01,153.81,19.31
2025,4,1118,189.56,318403.35,229.88,70.09
2025,5,1118,229.53,320487.4,235.85,78.14
2025,6,1118,229.53,266750.46,112.75,16.35
2025,7,1118,186.55,323580.32,227.8,71.79
2025,8,1118,233.58,326448.78,248.29,83.64
2025,9,1118,233.58,268626.65,75.42,2.88
2025,10,1118,188.01,326453.07,237.78,75.13
2024,10,1119,245.3,349342.13,143.53,29.23
2024,11,1119,245.3,350772.34,146.33,25.8
2024,12,1119,245.3,326072.6,84.12,8.56
2025,1,1119,220.7,362058.82,125.21,25.63
2025,2,1119,248.8,346556.94,120.23,22.28
2025,3,1119,248.8,343057.96,105.09,11.69
2025,4,1119,227.6,364334.25,142.14,26.33
2025,5,1119,259.63,359758.84,128.0,21.34
2025,6,1119,259.63,342424.07,94.69,11.6
2025,7,1119,229.79,367625.45,131.01,25.46
2025,8,1119,257.16,374667.69,125.66,20.41
2025,9,1119,257.16,335660.79,61.0,3.89
2025,10,1119,232.13,374657.01,142.85,25.61
2024,10,1128,231.69,312940.65,37.31,6.5
2024,11,1128,231.69,360559.06,31.9,4.04
2024,12,1128,371.87,363531.34,33.37,3.78
2025,1,1128,254.61,391552.43,34.37,7.46
2025,2,1128,197.27,369634.75,30.04,4.97
2025,3,1128,272.75,369949.17,35.69,2.66
2025,4,1128,306.41,345546.46,32.38,4.65
2025,5,1128,306.41,368559.0,34.23,6.19
2025,6,1128,274.7,374327.67,27.26,1.35
2025,7,1128,274.7,376351.77,34.51,5.48
2025,8,1128,227.38,444443.08,34.42,6.32
2025,9,1128,274.44,367647.62,17.78,0.4
2025,10,1128,274.44,343481.76,36.76,5.29
2024,10,1129,240.19,292085.35,72.42,23.89
2024,11,1129,240.19,304745.98,75.16,26.28
2024,12,1129,262.66,285066.03,38.45,4.97
2025,1,1129,218.13,297260.94,62.29,27.58
2025,2,1129,218.13,303198.81,62.2,25.32
2025,3,1129,256.81,294189.05,47.26,4.44
2025,4,1129,235.79,302687.62,72.7,26.38
2025,5,1129,248.23,315036.86,62.85,19.87
2025,6,1129,242.69,292972.93,49.76,11.46
2025,7,1129,250.69,300386.84,66.83,27.96
2025,8,1129,241.6,319438.76,61.37,25.55
2025,9,1129,246.53,299052.19,30.17,3.79
2025,10,1129,246.53,311393.18,72.0,22.34
2024,7,1138,69.03,193906.64,1824.45,75.96
2024,8,1138,69.03,193906.64,0.0,0.0
2024,9,1138,60.44,465994.69,0.0,0.0
2024,10,1138,79.63,421261.4,0.0,0.0
2024,11,1138,117.58,404339.28,62.69,0.0
2024,12,1138,232.68,194349.39,0.0,0.0
2025,1,1138,90.72,194349.39,103.66,0.0
2025,2,1138,90.72,752873.51,633.26,256.39
2025,3,1138,143.89,88539.69,111.92,0.0
2025,4,1138,132.91,88539.69,116.36,0.0
2025,5,1138,55.28,1517748.32,0.0,0.0
2025,6,1138,15.95,1517748.32,983.05,52.69
2025,7,1138,137.44,1517748.32,1758.18,62.8
2023,4,1139,706.09,76253.9,14.02,0.0
2023,5,1139,706.09,76253.9,766.6,307.16
2023,6,1139,706.09,76253.9,0.0,0.0
2023,7,1139,706.09,746960.76,0.0,0.0
2023,8,1139,606.93,1559928.16,297.5,103.8
2023,9,1139,381.43,112895.01,0.0,0.0
2023,10,1139,64.51,1472865.86,0.0,0.0
2023,11,1139,64.51,1255941.2,33.59,127.3
2023,12,1139,184.75,47875.93,8.83,0.0
2024,1,1139,184.75,47875.93,0.0,20.41
2024,2,1139,184.75,47875.93,0.0,191.4
2024,3,1139,549.47,254539.7,12.94,0.0
2024,4,1139,176.88,254539.7,0.0,0.0
2024,10,1151,210.44,269295.91,14.45,0.0
2024,11,1151,210.44,326092.25,35.6,5.29
2024,12,1151,221.19,309032.97,58.37,14.59
2025,1,1151,200.54,334734.74,118.04,51.52
2025,2,1151,219.07,338416.47,72.08,31.29
2025,3,1151,219.07,304827.6,61.78,16.9
2025,4,1151,206.92,298383.33,78.43,37.16
2025,5,1151,232.76,356547.82,0.0,0.0
2025,6,1151,232.76,303436.87,102.57,49.49
2025,7,1151,202.23,307037.86,182.15,103.73
2025,8,1151,222.21,405262.72,84.73,21.33
2025,9,1151,244.7,312803.57,31.4,7.64
2025,10,1151,208.14,296367.02,14.34,0.0
2020,10,1199,91.68,309177.24,61.14,28.4
2020,11,1199,91.68,319102.22,61.83,28.44
2020,12,1199,93.77,329358.03,62.55,28.48
2021,1,1199,95.86,339613.85,63.26,28.51
2021,2,1199,97.75,348877.16,63.91,28.55
2021,3,1199,99.84,359132.97,64.62,28.58
2021,4,1199,101.87,369057.95,65.32,28.62
2021,5,1199,103.96,379313.76,66.03,28.66
2021,6,1199,105.99,389238.74,66.73,28.7
2021,7,1199,108.08,399494.55,67.44,28.73
2021,8,1199,110.17,409750.36,68.16,28.77
2021,9,1199,112.19,419675.34,68.85,28.81
2021,10,1199,114.29,429931.15,69.57,28.84
2024,10,1201,187.46,268449.11,492.59,162.75
2024,11,1201,187.46,299749.5,456.15,147.21
2024,12,1201,187.46,294892.56,195.35,23.73
2025,1,1201,167.69,305767.02,416.8,146.27
2025,2,1201,188.65,296499.06,401.47,138.19
2025,3,1201,188.65,306465.1,287.35,43.9
2025,4,1201,177.36,301241.07,446.49,144.66
2025,5,1201,190.37,286040.2,441.36,143.24
2025,6,1201,190.37,321805.65,223.11,35.62
2025,7,1201,178.9,309802.9,431.74,143.59
2025,8,1201,194.1,328988.62,412.33,136.2
2025,9,1201,194.1,308426.06,123.64,6.48
2025,10,1201,176.66,291062.51,488.17,152.31
2024,10,1220,157.9,255517.62,65.4,15.94
2024,11,1220,157.9,245020.26,54.7,14.67
2024,12,1220,157.9,231052.49,37.67,7.82
2025,1,1220,129.77,273164.65,49.85,15.16
2025,2,1220,177.88,274432.49,49.43,12.0
2025,3,1220,159.52,235603.68,58.87,9.23
2025,4,1220,138.34,254482.15,50.25,13.74
2025,5,1220,161.81,264655.35,54.54,12.48
2025,6,1220,170.5,248648.5,42.99,9.2
2025,7,1220,134.98,280846.01,52.16,13.31
2025,8,1220,163.83,278903.44,47.73,13.2
2025,9,1220,183.89,249583.37,22.65,0.74
2025,10,1220,134.97,271338.81,62.86,13.55
2024,10,1222,261.67,559999.98,38.28,2.48
2024,11,1222,261.67,546316.17,22.12,3.33
2024,12,1222,146.13,445484.89,15.46,5.98
2025,1,1222,269.08,560315.31,64.09,3.75
2025,2,1222,393.9,742025.82,38.57,4.12
2025,3,1222,393.9,458603.11,5.84,6.22
2025,4,1222,212.87,462425.76,38.14,3.73
2025,5,1222,144.07,652723.12,38.12,3.35
2025,6,1222,366.57,504831.99,6.89,6.09
2025,7,1222,252.19,615547.4,51.81,3.26
2025,8,1222,327.61,654129.82,53.51,3.41
2025,9,1222,413.87,456779.77,16.21,11.36
2025,10,1222,242.03,583754.27,37.35,2.48
2024,10,1223,265.4,480087.97,50.02,12.9
2024,11,1223,265.4,405457.03,50.38,0.0
2024,12,1223,263.03,402609.89,42.95,2.25
2025,1,1223,263.03,269948.81,43.23,15.25
2025,2,1223,209.53,276566.06,15.8,0.0
2025,3,1223,275.66,434695.18,95.75,18.66
2025,4,1223,275.66,461166.88,49.0,0.0
2025,5,1223,257.6,425199.48,16.74,0.0
2025,6,1223,278.34,400418.2,42.5,11.6
2025,7,1223,278.34,301614.55,50.74,7.09
2025,8,1223,230.7,212776.57,39.8,0.0
2025,9,1223,230.7,481289.49,0.0,0.0
2025,10,1223,292.02,506769.24,45.99,4.98
2024,10,1224,771.8,307662.62,131.94,56.61
2024,11,1224,771.8,307662.62,191.15,71.86
2024,12,1224,680.1,185925.72,188.63,65.24
2025,1,1224,155.13,865651.33,879.01,200.27
2025,2,1224,434.07,254443.1,0.0,0.0
2025,3,1224,434.07,360810.95,32.69,18.12
2025,4,1224,232.6,1933826.91,0.0,0.0
2025,5,1224,516.63,1040378.18,0.0,0.0
2025,6,1224,440.92,324376.18,0.16,0.86
2025,7,1224,200.12,324376.18,0.0,0.0
2025,8,1224,828.41,324376.18,0.0,0.0
2025,9,1224,974.12,229672.36,20.82,7.05
2025,10,1224,130.19,229672.36,151.02,67.01
2024,10,1225,172.05,322854.56,41.13,7.98
2024,11,1225,172.05,344835.09,39.15,7.69
2024,12,1225,172.05,289690.05,23.53,6.3
2025,1,1225,153.7,341297.47,34.53,7.12
2025,2,1225,170.96,338774.77,33.27,6.79
2025,3,1225,165.04,314881.68,38.08,9.77
2025,4,1225,171.49,324345.56,36.62,6.55
2025,5,1225,172.91,362247.67,36.23,6.73
2025,6,1225,166.54,309822.45,26.98,7.4
2025,7,1225,173.44,322269.42,36.62,6.79
2025,8,1225,176.37,377567.3,36.04,6.97
2025,9,1225,176.37,280701.64,16.04,5.02
2025,10,1225,156.9,337803.77,41.29,7.19
2024,10,1226,205.13,305285.45,81.19,17.9
2024,11,1226,205.13,330364.32,25.84,17.29
2024,12,1226,186.39,392422.15,33.32,6.59
2025,1,1226,173.99,507219.08,58.99,16.73
2025,2,1226,187.32,414853.43,47.76,16.98
2025,3,1226,179.47,371206.59,61.04,10.43
2025,4,1226,179.47,343225.53,109.78,15.69
2025,5,1226,204.67,389584.18,0.0,15.18
2025,6,1226,204.67,368587.04,101.91,9.81
2025,7,1226,176.14,445539.43,194.93,17.22
2025,8,1226,191.29,555927.82,0.0,16.12
2025,9,1226,186.48,344304.99,49.28,4.11
2025,10,1226,186.48,331717.93,77.61,16.55
2024,1,1227,240.91,235818.85,359.23,0.0
2024,2,1227,240.91,207029.24,70.8,0.0
2024,3,1227,240.91,127375.38,170.24,74.02
2024,4,1227,240.91,127375.38,841.84,190.21
2024,5,1227,240.91,127375.38,0.0,0.0
2024,6,1227,240.91,158374.78,145.88,137.07
2024,7,1227,223.96,158374.78,0.0,588.46
2024,8,1227,996.93,158374.78,648.87,285.03
